File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
c147a24c-fc3b-4ac4-b686-3f77838ba995	TCGA-LUAD.901a7bea-bdc8-4999-928d-f8f77ece5348.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-A48Z	TCGA-55-A48Z-01A	Primary Tumor
53f518b4-fcee-4fdc-bf5d-a848df1fda2c	TCGA-LUAD.1c9fd2d6-73f9-4852-a777-f64cde62899c.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-78-8640	TCGA-78-8640-01A	Primary Tumor
ef918da2-a915-4c39-a1ff-80f1e725b9d8	TCGA-LUAD.78977eda-a503-44e9-af62-a3ccd1a1ab88.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-75-5125	TCGA-75-5125-01A	Primary Tumor
2584662b-2a36-4275-9634-8f39d0d425ad	TCGA-LUAD.040941a9-bc0a-4054-9d43-b8b66802d07e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-97-7546	TCGA-97-7546-01A	Primary Tumor
94d62a1a-1cc1-4c2d-9b76-d23667b03dfe	TCGA-LUAD.0bd49a1c-166b-4039-a578-50e3828130a2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-6144	TCGA-44-6144-01A	Primary Tumor
3fdae8f1-b7b9-4225-a3c4-46f893329afc	TCGA-LUAD.782053a3-9974-43cb-a617-b08f9f2bf39b.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-8512	TCGA-55-8512-01A	Primary Tumor
00f40094-14f0-4cb5-a8ee-8d413ce9c4a2	TCGA-LUAD.56b05714-3de6-40b4-b2fd-11a38878d01d.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-5643	TCGA-44-5643-01A	Primary Tumor
39740ce0-a7a7-4192-85be-089824040f6f	TCGA-LUAD.c6c514a7-b395-4c46-8e37-78beada75217.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-8279	TCGA-86-8279-01A	Primary Tumor
b10fde5f-c05d-430f-a989-3adac013624b	TCGA-LUAD.18b29b92-40bc-4b1c-9840-19e07f974426.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-75-6212	TCGA-75-6212-01A	Primary Tumor
7947f065-148b-48a7-822e-2da554d5af24	TCGA-LUAD.8285cfe6-2981-4cad-9e14-43abfbe0ae95.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-6987	TCGA-55-6987-01A	Primary Tumor
02594a1d-27f9-4195-8ad9-9a3a289b9259	TCGA-LUAD.f78feb9a-4ab0-465a-8c5d-e3a75cb1d53e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-50-5066	TCGA-50-5066-01A	Primary Tumor
c7bd239d-c90e-4c8a-a4d8-20bbef8eb5e4	TCGA-LUAD.ca9e17f5-c828-4b3a-a85a-65c5b2a21ca0.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-75-6211	TCGA-75-6211-01A	Primary Tumor
ccd9201a-e5f6-4733-8ecf-fe7da1c9dda6	TCGA-LUAD.d9ab5131-2565-4318-9cac-5d0c0550ed2b.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-7914	TCGA-55-7914-01A	Primary Tumor
79a8277a-ed97-4b98-867e-3786a9f49104	TCGA-LUAD.e25a3ae1-ee1a-45d6-a945-16b2955fca2e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-2655	TCGA-44-2655-01A	Primary Tumor
8a50f37a-d044-4b03-80da-29698dea0748	TCGA-LUAD.211a8ccf-09a6-42df-b17b-04f738f53748.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-73-4670	TCGA-73-4670-01A	Primary Tumor
a47a13d0-f1e6-4369-b90b-491e3b1ef96a	TCGA-LUAD.7d1133f5-d4d4-41e4-9903-9c42accf5889.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-05-4384	TCGA-05-4384-01A	Primary Tumor
2d07aea2-2b0d-4a85-9440-fb7f222bbc6e	TCGA-LUAD.5631bc38-4ea7-48ef-9703-9beb54b39fa9.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-95-7948	TCGA-95-7948-01A	Primary Tumor
4ff6e609-aa13-485b-992c-54f578366210	TCGA-LUAD.7f1de6c9-0d1b-433f-865f-3a26c547a26d.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-67-3770	TCGA-67-3770-01A	Primary Tumor
42308131-d57a-47e6-a505-39ce76c86e2d	TCGA-LUAD.5a1570e5-e739-4d96-9d3f-17b178d3b069.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-6979	TCGA-55-6979-01A	Primary Tumor
f35086c4-a604-4d32-8a27-8fd8f7f59649	TCGA-LUAD.d471679b-dc25-4f7c-9e29-eecd3d1f167f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-05-4405	TCGA-05-4405-01A	Primary Tumor
337c3548-6819-4e57-9d9b-0557a3cdc8bd	TCGA-LUAD.65e4ea36-7008-435a-97d8-9c95b0292049.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-7670	TCGA-44-7670-01A	Primary Tumor
5e4465e1-484a-4008-a0cc-6bb7ce599adc	TCGA-LUAD.640c682c-2f19-4307-853f-1ea70c3f55a1.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-50-5935	TCGA-50-5935-01A	Primary Tumor
5196712e-b847-44cc-bedc-a976e8c22975	TCGA-LUAD.fee87f3d-5e50-4350-9322-329ce585b9af.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-50-5051	TCGA-50-5051-01A	Primary Tumor
d615bccf-731a-4616-9b6b-23a262dbb5ac	TCGA-LUAD.5f224fa1-13d6-4310-a238-7482cd3bdbc6.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-62-A471	TCGA-62-A471-01A	Primary Tumor
329e7f0d-8eb4-4e5d-9d21-80f9792dadc7	TCGA-LUAD.a4f3c167-3875-4cef-b2ab-1bbdc10c5794.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-3917	TCGA-44-3917-01A	Primary Tumor
4520bdf4-a88e-42cc-8626-c3210e783b9f	TCGA-LUAD.2ffac0f4-2223-40a2-a315-ce26ec2244e4.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-NJ-A7XG	TCGA-NJ-A7XG-01A	Primary Tumor
2e2cb831-3905-4f60-b82c-dde9b676e1ae	TCGA-LUAD.73d9c63c-d9e5-4ff2-a4c1-2ab0b350cbc5.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-7576	TCGA-55-7576-01A	Primary Tumor
a10ce68a-4146-4770-9c3c-3c6538bee9be	TCGA-LUAD.54ad0aa9-f043-4909-84f5-d4bdcce98ce8.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-8615	TCGA-55-8615-01A	Primary Tumor
aaecc926-9a3e-4e6e-8890-66690272869d	TCGA-LUAD.1253f3d7-92ff-419b-946a-6962d84d8fb6.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-6986	TCGA-55-6986-01A	Primary Tumor
7ccf404e-8279-4acc-9f1a-74e4686f3efb	TCGA-LUAD.2727a745-f95f-4377-a264-5dac84a3dbb6.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-7954	TCGA-86-7954-01A	Primary Tumor
d97f5f36-9396-40cf-82bf-48847ad8f8f6	TCGA-LUAD.78689aa6-12c4-49d9-a9b5-83cdf683d62e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-6981	TCGA-55-6981-01A	Primary Tumor
4ac0b9d3-626c-4857-bbac-531a4b6f3e3f	TCGA-LUAD.bd8385d5-e8ec-411b-9c9a-10d5682cbbea.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-67-3771	TCGA-67-3771-01A	Primary Tumor
153a3940-9fa5-4835-9084-07742d16d83b	TCGA-LUAD.e3c1cb90-1622-4f51-9f30-b209b7bdf48d.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-50-5944	TCGA-50-5944-01A	Primary Tumor
fb4e94e2-bde1-4a68-aa2e-d63b41ea9a13	TCGA-LUAD.1ed4a883-d255-4d45-8ef5-4d9ae896796f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-75-5146	TCGA-75-5146-01A	Primary Tumor
f2698019-d627-4ba1-b535-0a97808f1825	TCGA-LUAD.713ba035-6b7c-439e-b86b-c54d127a9176.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-7911	TCGA-55-7911-01A	Primary Tumor
819ead3d-6a65-4f6f-b665-ca6a3cf4d4ff	TCGA-LUAD.565d8f45-819a-46b7-8697-92fb545cdb6f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-38-A44F	TCGA-38-A44F-01A	Primary Tumor
ce688674-e599-49c1-ad4c-3b3b73d54b90	TCGA-LUAD.3f0544a7-a6c9-4ba1-bdd8-ba7888b3bab4.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-83-5908	TCGA-83-5908-01A	Primary Tumor
cd90dff2-0099-4464-9329-e0ca5e093521	TCGA-LUAD.6b1d5da1-9382-4324-aba1-f5e71abdd863.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-7671	TCGA-44-7671-01A	Primary Tumor
b00a78a4-d879-4d24-8666-a2e9ef6a24bc	TCGA-LUAD.6c07995f-b919-493a-9254-76f7d79598cf.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-78-8660	TCGA-78-8660-01A	Primary Tumor
9884ea55-6785-4add-b73e-aca9c37bec20	TCGA-LUAD.67f2eebb-bb1e-4382-9477-b138fa92042a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-97-A4M6	TCGA-97-A4M6-01A	Primary Tumor
6f556df2-994c-4604-a06d-97fe8d200d83	TCGA-LUAD.1a5e33e6-2949-47ea-91ee-944611025ed4.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-6982	TCGA-55-6982-01A	Primary Tumor
bc310026-9bb1-4f4c-966c-ea5e7045646a	TCGA-LUAD.57879b0a-a7e6-49f6-bf46-1349a87f2516.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-05-5423	TCGA-05-5423-01A	Primary Tumor
0470e17e-86c8-4929-abda-5d24e66f0cee	TCGA-LUAD.44b803e1-677e-4c07-bf45-4c185c3f97f3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-8096	TCGA-55-8096-01A	Primary Tumor
94a24124-a91b-42bd-a499-90d485df43c6	TCGA-LUAD.2791d2ae-3139-47d6-99e8-94b4146cc0a9.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-50-5930	TCGA-50-5930-01A	Primary Tumor
1ba7b51e-e965-4a4a-94ae-2fa306d44b46	TCGA-LUAD.b7dc9d73-5a7c-4b6e-b659-351b7335c92a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-3396	TCGA-44-3396-01A	Primary Tumor
09794a7b-8589-42f8-8325-7e443a81b44b	TCGA-LUAD.b26c8dda-1751-4bc0-96b9-1059b69d0803.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-93-A4JO	TCGA-93-A4JO-01A	Primary Tumor
5b8b1d86-96a9-4ae5-bd25-c397837106a7	TCGA-LUAD.9e6f75ae-0ffd-46a6-833f-36d226655ef6.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-O1-A52J	TCGA-O1-A52J-01A	Primary Tumor
aa1f2b7d-c5b4-40b1-a582-3af8ad159d07	TCGA-LUAD.bd8a87b0-56c2-4de7-b6e0-fd522c624e2a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-NJ-A4YP	TCGA-NJ-A4YP-01A	Primary Tumor
b279b7c0-ced3-463e-993c-fc53a9c0cec4	TCGA-LUAD.cef12e73-9728-40de-8cdc-7187dbc395f7.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-L9-A444	TCGA-L9-A444-01A	Primary Tumor
51da5e84-d276-4459-b298-425bd34bdb4d	TCGA-LUAD.216febf0-ffba-4d40-8591-7b05d61d52c2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-7953	TCGA-86-7953-01A	Primary Tumor
2acb22bb-2577-4d0c-b4b5-9a0c0e422c76	TCGA-LUAD.8c6c82bb-e677-430e-89c0-eb0e8faad85f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-69-8255	TCGA-69-8255-01A	Primary Tumor
384f3e81-a217-4eec-90a2-5a6d5df8ca5f	TCGA-LUAD.f44c4488-7cad-480b-ae64-95d4eb3adc72.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-A4D0	TCGA-86-A4D0-01A	Primary Tumor
fda0186c-4464-4322-b278-316e7a67dc1f	TCGA-LUAD.9586dd0a-8c03-4e80-a563-96b033fe28b2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-L9-A7SV	TCGA-L9-A7SV-01A	Primary Tumor
a563bd47-a413-4ce8-81e5-2bac666e4a4f	TCGA-LUAD.a8466c33-c812-48aa-9c92-b5a19d944e1c.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-75-6207	TCGA-75-6207-01A	Primary Tumor
9c8f91bd-5a26-42c3-98a1-958df3e62672	TCGA-LUAD.5d522855-6f7e-47e7-bd50-408c094d8afd.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-NJ-A4YF	TCGA-NJ-A4YF-01A	Primary Tumor
00321d5d-4714-4808-9a6e-0f5d6e113426	TCGA-LUAD.7d5e5ff9-9ac5-413d-8373-4e8189081dce.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-49-4486	TCGA-49-4486-01A	Primary Tumor
fb7563ae-de66-4fb4-8195-2b993ba5519c	TCGA-LUAD.4ec66dd9-d216-48c8-8a90-30a609a8e62c.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-62-8399	TCGA-62-8399-01A	Primary Tumor
ed665ec3-76e3-48a3-a638-08fbd5851414	TCGA-LUAD.dbab9576-bfee-4005-99ea-d8ffd3dbb189.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-7281	TCGA-55-7281-01A	Primary Tumor
e9c14097-1df2-4acf-b391-6677d604347c	TCGA-LUAD.54f2b3ef-2e10-4630-a4c0-6fe0ea67cc63.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-05-4424	TCGA-05-4424-01A	Primary Tumor
dd311a58-85f7-48f7-be8d-8f9f6edd38e2	TCGA-LUAD.3ece32e5-83cd-4c15-be36-8ad76bda8160.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-A4P8	TCGA-86-A4P8-01A	Primary Tumor
6d95ea9a-dca2-400c-a1b2-15fb3ff0a8a2	TCGA-LUAD.87f354ff-5549-4c2f-b6b7-dbb0130d14cf.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-7994	TCGA-55-7994-01A	Primary Tumor
73fe6369-9f04-4b32-911f-4b5b2cb5ab95	TCGA-LUAD.c4ad46bb-26c4-4267-a0c2-cb0983719465.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-35-4123	TCGA-35-4123-01A	Primary Tumor
13d36ddd-298c-43ec-af3f-30ce7db640e2	TCGA-LUAD.a946b160-195e-4214-b5cb-13e36ef7034a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-4112	TCGA-44-4112-01A	Primary Tumor
f5532c3a-14b0-4e56-a078-9de66bb899e4	TCGA-LUAD.b0446a3f-fc44-4e47-945c-e516eb1af863.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-8117	TCGA-44-8117-01A	Primary Tumor
f16e790d-84fc-4167-a0c8-e655f40cbce1	TCGA-LUAD.03747cab-19ad-4316-93ce-6c642a7fb5bf.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-05-4397	TCGA-05-4397-01A	Primary Tumor
afd63f02-bbfa-41ab-b869-5c68f856ebc1	TCGA-LUAD.b8db5862-cc40-4276-90ca-13324afd43c2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-8094	TCGA-55-8094-01A	Primary Tumor
7286c0c5-4789-4cc4-8618-513f4c6fdbfe	TCGA-LUAD.0080b1c1-7fc7-48be-979b-3f3400080e39.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-93-A4JQ	TCGA-93-A4JQ-01A	Primary Tumor
60b0f14b-0050-43d0-9a72-4821333a7ec2	TCGA-LUAD.b36580ea-acfc-4121-b610-105157f3f15e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-49-6767	TCGA-49-6767-01A	Primary Tumor
3b83bb76-2110-4595-8647-014a69d5e95e	TCGA-LUAD.1389e70e-c58d-4ab1-88b8-b596616524c0.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-62-8394	TCGA-62-8394-01A	Primary Tumor
e491a004-49e7-4757-bc15-e29f28b6dfa8	TCGA-LUAD.83aca67c-5e20-4603-98c1-2e1cbfc2d47d.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-8204	TCGA-55-8204-01A	Primary Tumor
f5f83f64-626a-4213-a2aa-72c9ce9b2510	TCGA-LUAD.27508f09-f099-4840-88f1-317b5249b4ad.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-95-8494	TCGA-95-8494-01A	Primary Tumor
e80d3639-9cd8-4d53-85da-2a3883cb9d91	TCGA-LUAD.830524d0-8d9a-4d84-8532-b4e90a25f7e3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-MN-A4N1	TCGA-MN-A4N1-01A	Primary Tumor
f20b7edb-a9a7-44e9-80a6-12c143557f82	TCGA-LUAD.a048c2a2-6938-4952-8c05-1031fcf96b50.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-7903	TCGA-55-7903-01A	Primary Tumor
14563a3b-580e-4048-97b6-f1ac5caffbca	TCGA-LUAD.ade626fb-fb8c-42ec-80a8-f6360e51d9a2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-A47A	TCGA-44-A47A-01A	Primary Tumor
64d803f9-1446-4046-b764-a06d20ed8479	TCGA-LUAD.1da20181-a246-49e3-a0bd-8542a96b3243.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-MP-A4T8	TCGA-MP-A4T8-01A	Primary Tumor
ad725b9b-80be-4ae2-a2f7-76033e4035d8	TCGA-LUAD.830e3809-c72d-4e1b-a266-ad4f0ce903c2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-7667	TCGA-44-7667-01A	Primary Tumor
f01b9e45-3b44-468c-bc70-3ec841505333	TCGA-LUAD.c050a131-745c-494a-aad4-9fac89892f89.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-NJ-A55R	TCGA-NJ-A55R-01A	Primary Tumor
2231f761-4e4d-4ca0-8fed-9e1fab69b08f	TCGA-LUAD.ab8f39f2-c77d-42e2-8036-850fde5d4b65.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-8302	TCGA-55-8302-01A	Primary Tumor
d337f84c-df4a-4e73-bea9-718f009cbf4a	TCGA-LUAD.9a038983-ad05-4d74-845f-9bf6ead40607.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-64-1679	TCGA-64-1679-01A	Primary Tumor
ba316fd7-a7ea-4106-8be0-f7dc7673e466	TCGA-LUAD.132fea26-dd36-4dc1-9fab-69c4e23336ef.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-78-7161	TCGA-78-7161-01A	Primary Tumor
01e922fb-dcad-4371-9802-5da073b14bff	TCGA-LUAD.02a3958c-efc2-433b-9187-19ba2607468d.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-50-6594	TCGA-50-6594-01A	Primary Tumor
